run_date,kms,cumulative_daily_actual_kms,daily_goal,cumulative_daily_goal,daily_kms_difference,daily_kms_cumulative_difference,week_number,week,weekly_actual_total,weekly_actual_cumulative,percentage_to_total_weekly,weekly_goal_total,weekly_goal_cumulative,percentage_to_total_weekly_goal,day_of_week,day_number,total_kms,diff_actual_vs_total
2018-03-06 00:00:00+00:00,0.0,292.67,2.86,185.71,0.0,272.65000000000003,10,week 10.0,26.19,5.07,0.19358533791523483,20.02,5.72,0.2857142857142857,Tue,82,1056.49,21.12
2018-03-07 00:00:00+00:00,5.21,297.88,2.86,188.57,1.82,277.86,10,week 10.0,26.19,10.280000000000001,0.392516227567774,20.02,8.58,0.4285714285714286,Wed,83,1056.49,15.91
2018-03-08 00:00:00+00:00,0.0,297.88,2.86,191.43,0.0,277.86,10,week 10.0,26.19,10.280000000000001,0.392516227567774,20.02,11.44,0.5714285714285714,Thu,84,1056.49,15.91
2018-03-09 00:00:00+00:00,9.71,307.59,2.86,194.29,3.4,287.57,10,week 10.0,26.19,19.990000000000002,0.7632684230622375,20.02,14.299999999999999,0.7142857142857143,Fri,85,1056.49,6.199999999999999
2018-03-10 00:00:00+00:00,0.0,307.59,2.86,197.14,0.0,287.57,10,week 10.0,26.19,19.990000000000002,0.7632684230622375,20.02,17.16,0.8571428571428572,Sat,86,1056.49,6.199999999999999
2018-03-11 00:00:00+00:00,6.2,313.79,2.86,200.0,2.17,293.77000000000004,10,week 10.0,26.19,26.19,1.0,20.02,20.02,1.0,Sun,87,1056.49,0.0
2018-03-12 00:00:00+00:00,0.0,313.79,2.86,202.86,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,2.86,0.14285714285714285,Mon,88,1056.49,0.0
2018-03-13 00:00:00+00:00,0.0,313.79,2.86,205.71,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,5.72,0.2857142857142857,Tue,89,1056.49,0.0
2018-03-14 00:00:00+00:00,0.0,313.79,2.86,208.57,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,8.58,0.4285714285714286,Wed,90,1056.49,0.0
2018-03-15 00:00:00+00:00,0.0,313.79,2.86,211.43,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,11.44,0.5714285714285714,Thu,91,1056.49,0.0
2018-03-16 00:00:00+00:00,0.0,313.79,2.86,214.29,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,14.299999999999999,0.7142857142857143,Fri,92,1056.49,0.0
2018-03-17 00:00:00+00:00,0.0,313.79,2.86,217.14,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,17.16,0.8571428571428572,Sat,93,1056.49,0.0
2018-03-18 00:00:00+00:00,0.0,313.79,2.86,220.0,0.0,293.77000000000004,11,week 11.0,0.0,0.0,,20.02,20.02,1.0,Sun,94,1056.49,0.0
2018-03-19 00:00:00+00:00,0.0,313.79,2.86,222.86,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,2.86,0.14285714285714285,Mon,95,1056.49,0.0
2018-03-20 00:00:00+00:00,0.0,313.79,2.86,225.71,0.0,293.77000000000004,12,week 12.0,0.0,0.0,,20.02,5.72,0.2857142857142857,Tue,96,1056.49,0.0
