run_date,kms,cumulative_daily_actual_kms,daily_goal,cumulative_daily_goal,daily_kms_difference,daily_kms_cumulative_difference,week_number,week,weekly_actual_total,weekly_actual_cumulative,percentage_to_total_weekly,weekly_goal_total,weekly_goal_cumulative,percentage_to_total_weekly_goal,day_of_week,day_number,total_kms,diff_actual_vs_total
2018-12-15 00:00:00+00:00,0.0,977.61,2.86,997.14,0.0,957.59,50,week 50.0,18.89,18.89,1.0,20.02,17.16,0.8571428571428572,Sat,349,1003.78,0.0
2018-12-16 00:00:00+00:00,0.0,977.61,2.86,1000.0,0.0,957.59,50,week 50.0,18.89,18.89,1.0,20.02,20.02,1.0,Sun,350,1003.78,0.0
2018-12-17 00:00:00+00:00,0.0,977.61,2.86,1002.86,0.0,957.59,51,week 51.0,17.86,0.0,0.0,20.02,2.86,0.14285714285714285,Mon,351,1003.78,17.86
2018-12-18 00:00:00+00:00,0.0,977.61,2.86,1005.71,0.0,957.59,51,week 51.0,17.86,0.0,0.0,20.02,5.72,0.2857142857142857,Tue,352,1003.78,17.86
2018-12-19 00:00:00+00:00,0.0,977.61,2.86,1008.57,0.0,957.59,51,week 51.0,17.86,0.0,0.0,20.02,8.58,0.4285714285714286,Wed,353,1003.78,17.86
2018-12-20 00:00:00+00:00,0.0,977.61,2.86,1011.43,0.0,957.59,51,week 51.0,17.86,0.0,0.0,20.02,11.44,0.5714285714285714,Thu,354,1003.78,17.86
2018-12-21 00:00:00+00:00,6.52,984.13,2.86,1014.29,2.28,964.11,51,week 51.0,17.86,6.52,0.3650615901455767,20.02,14.299999999999999,0.7142857142857143,Fri,355,1003.78,11.34
2018-12-22 00:00:00+00:00,11.34,995.47,2.86,1017.14,3.97,975.45,51,week 51.0,17.86,17.86,1.0,20.02,17.16,0.8571428571428572,Sat,356,1003.78,0.0
2018-12-23 00:00:00+00:00,0.0,995.47,2.86,1020.0,0.0,975.45,51,week 51.0,17.86,17.86,1.0,20.02,20.02,1.0,Sun,357,1003.78,0.0
2018-12-24 00:00:00+00:00,8.26,1003.73,2.86,1022.86,2.89,1000.87,52,week 52.0,8.26,8.26,1.0,2.86,2.86,1.0,,358,1003.78,0.0
