run_date,kms,cumulative_daily_actual_kms,daily_goal,cumulative_daily_goal,daily_kms_difference,daily_kms_cumulative_difference
2018-02-23 00:00:00+00:00,9.6098,247.14280000000005,2.857142857142857,154.28571428571436,3.3634299999999997,1.601851481481481
2018-02-24 00:00:00+00:00,0.0,247.14280000000005,2.857142857142857,157.14285714285722,0.0,1.5727269090909086
2018-02-25 00:00:00+00:00,6.4497,253.59250000000006,2.857142857142857,160.00000000000009,2.257395,1.5849531249999995
2018-02-26 00:00:00+00:00,8.2292,261.8217000000001,2.857142857142857,162.85714285714295,2.88022,1.6076771052631575
2018-02-27 00:00:00+00:00,9.6686,271.4903000000001,2.857142857142857,165.7142857142858,3.38401,1.6383035344827583
2018-02-28 00:00:00+00:00,0.0,271.4903000000001,2.857142857142857,168.57142857142867,0.0,1.6105356779661013
2018-03-01 00:00:00+00:00,9.6654,281.1557000000001,2.857142857142857,171.42857142857153,3.3828899999999997,1.6400749166666662
2018-03-02 00:00:00+00:00,6.4487,287.60440000000006,2.857142857142857,174.2857142857144,2.2570449999999997,1.650189180327868
2018-03-03 00:00:00+00:00,0.0,287.60440000000006,2.857142857142857,177.14285714285725,0.0,1.623573225806451
2018-03-04 00:00:00+00:00,0.0,287.60440000000006,2.857142857142857,180.0000000000001,0.0,1.5978022222222215
2018-03-05 00:00:00+00:00,5.068,292.67240000000004,2.857142857142857,182.85714285714297,1.7737999999999998,1.6005521874999993
2018-03-06 00:00:00+00:00,0.0,292.67240000000004,2.857142857142857,185.71428571428584,0.0,1.575928307692307
2018-03-07 00:00:00+00:00,5.2085,297.88090000000005,2.857142857142857,188.5714285714287,1.822975,1.5796714393939386
2018-03-08 00:00:00+00:00,0.0,297.88090000000005,2.857142857142857,191.42857142857156,0.0,1.5560942537313425
2018-03-09 00:00:00+00:00,9.7065,307.58740000000006,2.857142857142857,194.28571428571442,3.397275,1.5831704411764698
2018-03-10 00:00:00+00:00,0.0,307.58740000000006,2.857142857142857,197.14285714285728,0.0,1.5602259420289848
2018-03-11 00:00:00+00:00,6.2016,313.78900000000004,2.857142857142857,200.00000000000014,2.17056,1.5689449999999991
2018-03-12 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,202.857142857143,0.0,1.5468471830985906
2018-03-13 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,205.71428571428586,0.0,1.5253631944444435
2018-03-14 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,208.57142857142873,0.0,1.5044678082191771
2018-03-15 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,211.4285714285716,0.0,1.4841371621621613
2018-03-16 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,214.28571428571445,0.0,1.4643486666666659
2018-03-17 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,217.1428571428573,0.0,1.4450809210526308
2018-03-18 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,220.00000000000017,0.0,1.4263136363636355
2018-03-19 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,222.85714285714303,0.0,1.4080275641025632
2018-03-20 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,225.7142857142859,0.0,1.3902044303797458
2018-03-21 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,228.57142857142875,0.0,1.372826874999999
2018-03-22 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,231.42857142857162,0.0,1.3558783950617275
2018-03-23 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,234.28571428571448,0.0,1.3393432926829258
2018-03-24 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,237.14285714285734,0.0,1.3232066265060232
2018-03-25 00:00:00+00:00,0.0,313.78900000000004,2.857142857142857,240.0000000000002,0.0,1.3074541666666657
2018-03-26 00:00:00+00:00,6.7488,320.53780000000006,2.857142857142857,242.85714285714306,2.36208,1.319861529411764
2018-03-27 00:00:00+00:00,0.0,320.53780000000006,2.857142857142857,245.71428571428592,0.0,1.3045143023255805
2018-03-28 00:00:00+00:00,0.0,320.53780000000006,2.857142857142857,248.57142857142878,0.0,1.2895198850574705
2018-03-29 00:00:00+00:00,0.0,320.53780000000006,2.857142857142857,251.42857142857164,0.0,1.2748662499999992
2018-03-30 00:00:00+00:00,0.0,320.53780000000006,2.857142857142857,254.2857142857145,0.0,1.2605419101123587
2018-03-31 00:00:00+00:00,9.7179,330.25570000000005,2.857142857142857,257.14285714285734,3.401265,1.2843277222222214
2018-04-01 00:00:00+00:00,0.0,330.25570000000005,2.857142857142857,260.00000000000017,0.0,1.2702142307692301
2018-04-02 00:00:00+00:00,0.0,330.25570000000005,2.857142857142857,262.857142857143,0.0,1.2564075543478255
2018-04-03 00:00:00+00:00,5.9366,336.19230000000005,2.857142857142857,265.71428571428584,2.07781,1.265239838709677
2018-04-04 00:00:00+00:00,8.0628,344.2551,2.857142857142857,268.57142857142867,2.8219799999999995,1.281800904255319
2018-04-05 00:00:00+00:00,0.0,344.2551,2.857142857142857,271.4285714285715,0.0,1.2683082631578946
2018-04-06 00:00:00+00:00,0.0,344.2551,2.857142857142857,274.28571428571433,0.0,1.25509671875
2018-04-07 00:00:00+00:00,0.0,344.2551,2.857142857142857,277.14285714285717,0.0,1.2421575773195876
2018-04-08 00:00:00+00:00,0.0,344.2551,2.857142857142857,280.0,0.0,1.2294825
2018-04-09 00:00:00+00:00,5.2909,349.54600000000005,2.857142857142857,282.85714285714283,1.8518149999999998,1.2357686868686872
2018-04-10 00:00:00+00:00,11.3698,360.91580000000005,2.857142857142857,285.71428571428567,3.97943,1.2632053000000003
2018-04-11 00:00:00+00:00,0.0,360.91580000000005,2.857142857142857,288.5714285714285,0.0,1.2506983168316836
2018-04-12 00:00:00+00:00,0.0,360.91580000000005,2.857142857142857,291.42857142857133,0.0,1.2384365686274517
2018-04-13 00:00:00+00:00,9.673,370.58880000000005,2.857142857142857,294.28571428571416,3.38555,1.2592823300970881
2018-04-14 00:00:00+00:00,6.4465,377.03530000000006,2.857142857142857,297.142857142857,2.256275,1.268868798076924
2018-04-15 00:00:00+00:00,0.0,377.03530000000006,2.857142857142857,299.99999999999983,0.0,1.2567843333333342
2018-04-16 00:00:00+00:00,11.637,388.67230000000006,2.857142857142857,302.85714285714266,4.07295,1.2833519339622652
2018-04-17 00:00:00+00:00,0.0,388.67230000000006,2.857142857142857,305.7142857142855,0.0,1.2713579906542067
2018-04-18 00:00:00+00:00,16.1036,404.7759000000001,2.857142857142857,308.5714285714283,5.63626,1.3117737500000013
2018-04-19 00:00:00+00:00,0.5033,405.2792000000001,2.857142857142857,311.42857142857116,0.17615499999999998,1.3013552293577997
2018-04-20 00:00:00+00:00,5.1476999999999995,410.4269000000001,2.857142857142857,314.285714285714,1.8016949999999998,1.3059037727272742
2018-04-21 00:00:00+00:00,0.0,410.4269000000001,2.857142857142857,317.1428571428568,0.0,1.2941388738738755
2018-04-22 00:00:00+00:00,0.0,410.4269000000001,2.857142857142857,319.99999999999966,0.0,1.2825840625000018
2018-04-23 00:00:00+00:00,0.0,410.4269000000001,2.857142857142857,322.8571428571425,0.0,1.2712337610619486
2018-04-24 00:00:00+00:00,9.6539,420.0808000000001,2.857142857142857,325.7142857142853,3.378865,1.289721754385967
2018-04-25 00:00:00+00:00,0.0,420.0808000000001,2.857142857142857,328.57142857142816,0.0,1.2785067826086975
2018-04-26 00:00:00+00:00,14.041699999999999,434.1225000000001,2.857142857142857,331.428571428571,4.914594999999999,1.3098523706896572
2018-04-27 00:00:00+00:00,0.0,434.1225000000001,2.857142857142857,334.2857142857138,0.0,1.2986570512820534
2018-04-28 00:00:00+00:00,10.2143,444.3368000000001,2.857142857142857,337.14285714285666,3.575005,1.3179481355932225
2018-04-29 00:00:00+00:00,0.0,444.3368000000001,2.857142857142857,339.9999999999995,0.0,1.3068729411764728
2018-04-30 00:00:00+00:00,0.0,444.3368000000001,2.857142857142857,342.8571428571423,0.0,1.2959823333333356
2018-05-01 00:00:00+00:00,8.8471,453.1839000000001,2.857142857142857,345.71428571428515,3.0964849999999995,1.3108625206611595
2018-05-02 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,348.571428571428,0.0,1.3001177459016418
2018-05-03 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,351.4285714285708,0.0,1.2895476829268318
2018-05-04 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,354.28571428571365,0.0,1.2791481048387123
2018-05-05 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,357.1428571428565,0.0,1.2689149200000027
2018-05-06 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,359.9999999999993,0.0,1.2588441666666694
2018-05-07 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,362.85714285714215,0.0,1.2489320078740185
2018-05-08 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,365.714285714285,0.0,1.2391747265625028
2018-05-09 00:00:00+00:00,0.0,453.1839000000001,2.857142857142857,368.5714285714278,0.0,1.2295687209302353
2018-05-10 00:00:00+00:00,2.2089000000000003,455.39280000000014,2.857142857142857,371.42857142857065,0.7731150000000001,1.2260575384615413
2018-05-11 00:00:00+00:00,0.0,455.39280000000014,2.857142857142857,374.2857142857135,0.0,1.21669832061069
2018-05-12 00:00:00+00:00,1.6750999999999998,457.0679000000001,2.857142857142857,377.1428571428563,0.586285,1.211922462121215
2018-05-13 00:00:00+00:00,0.0,457.0679000000001,2.857142857142857,379.99999999999915,0.0,1.2028102631578979
2018-05-14 00:00:00+00:00,1.6185999999999998,458.68650000000014,2.857142857142857,382.857142857142,0.56651,1.1980617537313465
2018-05-15 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,385.7142857142848,0.0,1.1891872222222253
2018-05-16 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,388.57142857142765,0.0,1.180443198529415
2018-05-17 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,391.4285714285705,0.0,1.1718268248175214
2018-05-18 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,394.2857142857133,0.0,1.1633353260869597
2018-05-19 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,397.14285714285614,0.0,1.1549660071942478
2018-05-20 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,399.999999999999,0.0,1.1467162500000032
2018-05-21 00:00:00+00:00,0.0,458.68650000000014,2.857142857142857,402.8571428571418,0.0,1.138583510638301
2018-05-22 00:00:00+00:00,3.2781,461.96460000000013,2.857142857142857,405.71428571428464,1.147335,1.1386451408450737
2018-05-23 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,408.5714285714275,0.0,1.1306825874125908
2018-05-24 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,411.4285714285703,0.0,1.1228306250000033
2018-05-25 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,414.28571428571314,0.0,1.1150869655172448
2018-05-26 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,417.142857142856,0.0,1.1074493835616472
2018-05-27 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,419.9999999999988,0.0,1.0999157142857177
2018-05-28 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,422.85714285714164,0.0,1.0924838513513548
2018-05-29 00:00:00+00:00,0.0,461.96460000000013,2.857142857142857,425.7142857142845,0.0,1.0851517449664465
2018-05-30 00:00:00+00:00,3.2596,465.2242000000001,2.857142857142857,428.5714285714273,1.14086,1.0855231333333368
2018-05-31 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,431.42857142857014,0.0,1.0783342384105996
2018-06-01 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,434.28571428571297,0.0,1.0712399342105299
2018-06-02 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,437.1428571428558,0.0,1.0642383660130754
2018-06-03 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,439.99999999999864,0.0,1.0573277272727308
2018-06-04 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,442.85714285714147,0.0,1.0505062580645197
2018-06-05 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,445.7142857142843,0.0,1.0437722435897472
2018-06-06 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,448.57142857142713,0.0,1.037124012738857
2018-06-07 00:00:00+00:00,0.0,465.2242000000001,2.857142857142857,451.42857142856997,0.0,1.0305599367088643
2018-06-08 00:00:00+00:00,4.2318,469.45600000000013,2.857142857142857,454.2857142857128,1.4811299999999998,1.0333937106918276
2018-06-09 00:00:00+00:00,0.0,469.45600000000013,2.857142857142857,457.14285714285563,0.0,1.0269350000000037
2018-06-10 00:00:00+00:00,4.0779000000000005,473.53390000000013,2.857142857142857,459.99999999999847,1.4272650000000002,1.0294215217391343
2018-06-11 00:00:00+00:00,0.0,473.53390000000013,2.857142857142857,462.8571428571413,0.0,1.0230670679012384
2018-06-12 00:00:00+00:00,0.0,473.53390000000013,2.857142857142857,465.71428571428413,0.0,1.0167905828220896
2018-06-13 00:00:00+00:00,3.8565,477.3904000000001,2.857142857142857,468.57142857142696,1.349775,1.01882097560976
2018-06-14 00:00:00+00:00,0.0,477.3904000000001,2.857142857142857,471.4285714285698,0.0,1.0126463030303068
2018-06-15 00:00:00+00:00,3.3305,480.7209000000001,2.857142857142857,474.28571428571263,1.1656749999999998,1.0135681626506061
2018-06-16 00:00:00+00:00,0.0,480.7209000000001,2.857142857142857,477.14285714285546,0.0,1.0074988922155725
2018-06-17 00:00:00+00:00,4.1436,484.8645000000001,2.857142857142857,479.9999999999983,1.45026,1.0101343750000038
2018-06-18 00:00:00+00:00,3.3596,488.2241000000001,2.857142857142857,482.8571428571411,1.17586,1.0111150000000038
2018-06-19 00:00:00+00:00,0.0,488.2241000000001,2.857142857142857,485.71428571428396,0.0,1.0051672647058862
2018-06-20 00:00:00+00:00,3.8185,492.04260000000005,2.857142857142857,488.5714285714268,1.3364749999999999,1.007104736842109
2018-06-21 00:00:00+00:00,0.0,492.04260000000005,2.857142857142857,491.4285714285696,0.0,1.0012494767441897
2018-06-22 00:00:00+00:00,0.0,492.04260000000005,2.857142857142857,494.28571428571246,0.0,0.9954619075144546
2018-06-23 00:00:00+00:00,0.0,492.04260000000005,2.857142857142857,497.1428571428553,0.0,0.9897408620689693
2018-06-24 00:00:00+00:00,4.0928,496.13540000000006,2.857142857142857,499.9999999999981,1.4324800000000002,0.9922708000000039
2018-06-25 00:00:00+00:00,5.035,501.1704000000001,2.857142857142857,502.85714285714096,1.76225,0.9966456818181858
2018-06-26 00:00:00+00:00,0.0,501.1704000000001,2.857142857142857,505.7142857142838,0.0,0.9910149152542412
2018-06-27 00:00:00+00:00,3.0692,504.2396000000001,2.857142857142857,508.5714285714266,1.07422,0.9914823595505659
2018-06-28 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,511.42857142856946,0.0,0.9859433519553112
2018-06-29 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,514.2857142857123,0.0,0.9804658888888929
2018-06-30 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,517.1428571428552,0.0,0.975048950276247
2018-07-01 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,519.9999999999981,0.0,0.9696915384615423
2018-07-02 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,522.857142857141,0.0,0.9643926775956321
2018-07-03 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,525.7142857142838,0.0,0.9591514130434818
2018-07-04 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,528.5714285714267,0.0,0.9539668108108144
2018-07-05 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,531.4285714285696,0.0,0.9488379569892508
2018-07-06 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,534.2857142857125,0.0,0.9437639572192547
2018-07-07 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,537.1428571428554,0.0,0.938743936170216
2018-07-08 00:00:00+00:00,0.0,504.2396000000001,2.857142857142857,539.9999999999983,0.0,0.9337770370370402
2018-07-09 00:00:00+00:00,5.3033,509.5429000000001,2.857142857142857,542.8571428571412,1.856155,0.9386316578947399
2018-07-10 00:00:00+00:00,0.0,509.5429000000001,2.857142857142857,545.7142857142841,0.0,0.9337173560209454
2018-07-11 00:00:00+00:00,6.6334,516.1763000000001,2.857142857142857,548.571428571427,2.32169,0.9409463802083362
2018-07-12 00:00:00+00:00,0.0,516.1763000000001,2.857142857142857,551.4285714285699,0.0,0.9360710103626971
2018-07-13 00:00:00+00:00,0.0,516.1763000000001,2.857142857142857,554.2857142857127,0.0,0.9312459020618584
2018-07-14 00:00:00+00:00,8.2401,524.4164000000001,2.857142857142857,557.1428571428556,2.884035,0.9412602051282078
2018-07-15 00:00:00+00:00,0.0,524.4164000000001,2.857142857142857,559.9999999999985,0.0,0.9364578571428598
2018-07-16 00:00:00+00:00,5.2089,529.6253,2.857142857142857,562.8571428571414,1.8231149999999998,0.9409586548223375
2018-07-17 00:00:00+00:00,10.452300000000001,540.0776000000001,2.857142857142857,565.7142857142843,3.6583050000000004,0.9546826262626288
2018-07-18 00:00:00+00:00,3.2237,543.3013000000001,2.857142857142857,568.5714285714272,1.128295,0.9555550502512588
2018-07-19 00:00:00+00:00,0.0,543.3013000000001,2.857142857142857,571.4285714285701,0.0,0.9507772750000024
2018-07-20 00:00:00+00:00,0.0,543.3013000000001,2.857142857142857,574.285714285713,0.0,0.9460470398009974
2018-07-21 00:00:00+00:00,0.0,543.3013000000001,2.857142857142857,577.1428571428559,0.0,0.9413636386138636
2018-07-22 00:00:00+00:00,8.246400000000001,551.5477000000001,2.857142857142857,579.9999999999987,2.8862400000000004,0.9509443103448297
2018-07-23 00:00:00+00:00,6.4407,557.9884000000001,2.857142857142857,582.8571428571416,2.2542449999999996,0.9573330392156884
2018-07-24 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,585.7142857142845,0.0,0.9526631219512216
2018-07-25 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,588.5714285714274,0.0,0.9480385436893224
2018-07-26 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,591.4285714285703,0.0,0.9434586473429971
2018-07-27 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,594.2857142857132,0.0,0.9389227884615403
2018-07-28 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,597.1428571428561,0.0,0.9344303349282315
2018-07-29 00:00:00+00:00,0.0,557.9884000000001,2.857142857142857,599.999999999999,0.0,0.9299806666666683
2018-07-30 00:00:00+00:00,6.4541,564.4425000000001,2.857142857142857,602.8571428571419,2.258935,0.9362790284360206
2018-07-31 00:00:00+00:00,0.0,564.4425000000001,2.857142857142857,605.7142857142848,0.0,0.93186261792453
2018-08-01 00:00:00+00:00,4.4554,568.8979000000002,2.857142857142857,608.5714285714276,1.55939,0.9348087558685463
2018-08-02 00:00:00+00:00,0.0,568.8979000000002,2.857142857142857,611.4285714285705,0.0,0.9304404906542072
2018-08-03 00:00:00+00:00,0.0,568.8979000000002,2.857142857142857,614.2857142857134,0.0,0.9261128604651179
2018-08-04 00:00:00+00:00,0.0,568.8979000000002,2.857142857142857,617.1428571428563,0.0,0.9218253009259274
2018-08-05 00:00:00+00:00,0.0,568.8979000000002,2.857142857142857,619.9999999999992,0.0,0.9175772580645176
2018-08-06 00:00:00+00:00,5.277100000000001,574.1750000000002,2.857142857142857,622.8571428571421,1.8469850000000003,0.9218405963302766
2018-08-07 00:00:00+00:00,0.0,574.1750000000002,2.857142857142857,625.714285714285,0.0,0.9176312785388141
2018-08-08 00:00:00+00:00,6.5453,580.7203000000002,2.857142857142857,628.5714285714279,2.290855,0.9238732045454559
2018-08-09 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,631.4285714285708,0.0,0.9196927828054311
2018-08-10 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,634.2857142857137,0.0,0.9155500225225237
2018-08-11 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,637.1428571428565,0.0,0.9114444170403598
2018-08-12 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,639.9999999999994,0.0,0.9073754687500011
2018-08-13 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,642.8571428571423,0.0,0.9033426888888899
2018-08-14 00:00:00+00:00,0.0,580.7203000000002,2.857142857142857,645.7142857142852,0.0,0.8993455973451338
2018-08-15 00:00:00+00:00,10.5715,591.2918000000002,2.857142857142857,648.5714285714281,3.700025,0.9116833920704855
2018-08-16 00:00:00+00:00,0.0,591.2918000000002,2.857142857142857,651.428571428571,0.0,0.9076847807017553
2018-08-17 00:00:00+00:00,0.0,591.2918000000002,2.857142857142857,654.2857142857139,0.0,0.9037210917030576
2018-08-18 00:00:00+00:00,0.0,591.2918000000002,2.857142857142857,657.1428571428568,0.0,0.8997918695652182
2018-08-19 00:00:00+00:00,0.0,591.2918000000002,2.857142857142857,659.9999999999997,0.0,0.8958966666666675
2018-08-20 00:00:00+00:00,8.4875,599.7793000000001,2.857142857142857,662.8571428571425,2.970625,0.9048394612068972
2018-08-21 00:00:00+00:00,0.0,599.7793000000001,2.857142857142857,665.7142857142854,0.0,0.900956030042919
2018-08-22 00:00:00+00:00,10.5527,610.3320000000001,2.857142857142857,668.5714285714283,3.6934449999999996,0.9128897435897441
